user_id,media_source,campaign
7f2253d7-e228-b22a-08bd-a1f09c516f6f,tiktokglobal_int,tt_campaign_1
87226162-0421-7edd-b39e-7df969e0698a,tiktokglobal_int,tt_campaign_1
96061e92-f58e-4bdc-dee7-3df36183fe3a,tiktokglobal_int,tt_campaign_1
eb624dbe-56eb-6620-ae62-080c10a273ca,tiktokglobal_int,tt_campaign_1
f369cb89-fc62-7e66-8987-007d121ed1ea,tiktokglobal_int,tt_campaign_1
f74efabe-f12e-a619-e30b-79bddef89cff,tiktokglobal_int,tt_campaign_1
a88a7902-cb4e-f697-ba0b-6759c50e8c10,tiktokglobal_int,tt_campaign_1
349c4120-1b62-db85-1192-665c504b350f,tiktokglobal_int,tt_campaign_1
98a3ab7c-340e-8a03-3e7b-37b6ef942875,tiktokglobal_int,tt_campaign_1
48449a14-a4ff-7d79-bb7a-1b6f3d488eba,tiktokglobal_int,tt_campaign_1
5316ca1c-5ddc-a8e6-cecc-fce58f3b8540,tiktokglobal_int,tt_campaign_1
a46e3763-2fa6-ca51-a13f-e39a567b3c23,tiktokglobal_int,tt_campaign_1
bbb965ab-0c80-d653-8cf2-184babad2a56,tiktokglobal_int,tt_campaign_1
44c8031c-b036-a735-0d8b-9b8603af662a,tiktokglobal_int,tt_campaign_1
b4944c6f-f08d-c6f4-3da2-e9c824669b7d,tiktokglobal_int,tt_campaign_1
434c9b5a-e514-646b-bd91-b50032ca579e,tiktokglobal_int,tt_campaign_1
bdd2d3af-3a5a-1213-497d-4f1f7bfcda89,tiktokglobal_int,tt_campaign_1
8b940be7-fb78-aaa6-b656-7dd7a3987996,tiktokglobal_int,tt_campaign_1
cd70bea0-23f7-52a0-564a-bb6ed08d42c1,tiktokglobal_int,tt_campaign_1
69f59c27-3b6e-669a-c32a-6dd5e1b2cb63,tiktokglobal_int,tt_campaign_1
1da51b8d-8ff9-8f6a-48f8-0ae79fe3ca6c,tiktokglobal_int,tt_campaign_1
82416496-09f8-8ccd-2a0a-5b233a07a538,tiktokglobal_int,tt_campaign_1
6e400187-1c0c-f27c-7634-ef1dc478408f,tiktokglobal_int,tt_campaign_1
e3d6c4d4-599e-0088-2384-ca981ee287ed,tiktokglobal_int,tt_campaign_1
ad48ff99-415b-2f00-7dc3-5b7eb553fd1e,tiktokglobal_int,tt_campaign_1
7b1a278f-5abe-8e9d-a907-fc9c29dfd432,tiktokglobal_int,tt_campaign_1
d6d824ab-ba4a-fde8-1129-c71dea75b810,tiktokglobal_int,tt_campaign_1
29db0c67-82db-d500-0559-ef4d9e953e30,tiktokglobal_int,tt_campaign_1
8c1f1046-219d-dd21-6a02-3f792356ddf1,tiktokglobal_int,tt_campaign_1
ad573668-6512-6e55-649e-cb23ae1d4888,tiktokglobal_int,tt_campaign_1
16dc368a-89b4-28b2-4854-84313ba67a39,tiktokglobal_int,tt_campaign_1
37834f2f-2576-2f23-e1f7-4a531cbe445d,tiktokglobal_int,tt_campaign_1
454f63ac-30c8-3229-97ef-025edff6abd2,tiktokglobal_int,tt_campaign_1
5ef6fdf3-2513-aa7c-d11f-72beccf132b9,tiktokglobal_int,tt_campaign_1
1253e937-3e78-1b75-0026-6caa55150e08,tiktokglobal_int,tt_campaign_1
482d9673-cfee-5de3-91f9-7fde4d1c84f9,tiktokglobal_int,tt_campaign_1
3346f2bb-f6c3-4bd2-dbe2-8bd1bb657d0e,tiktokglobal_int,tt_campaign_1
9537f32e-c759-9e1a-e953-af6c9f929fe7,tiktokglobal_int,tt_campaign_1
0fd42b3f-73c4-48b3-4940-b339f87d07ad,tiktokglobal_int,tt_campaign_1
9bdb2af6-7992-04a2-99c6-03994b8e400e,tiktokglobal_int,tt_campaign_1
f6e0a1e2-ac41-945a-9aa7-ff8a8aaa0ceb,tiktokglobal_int,tt_campaign_1
b1556dea-32e9-d0cd-bfed-038fd7787275,tiktokglobal_int,tt_campaign_1
6c658ee8-3fb7-e812-4824-94f3e416a876,tiktokglobal_int,tt_campaign_1
9f1f9dce-319c-4700-ef28-ec8c53bd3cc8,tiktokglobal_int,tt_campaign_1
28dae7c8-bde2-f3ca-608f-86d0e16a214d,tiktokglobal_int,tt_campaign_1
e5b861a6-d8a9-66df-ca7e-7341cd3eb6be,tiktokglobal_int,tt_campaign_1
2ac878b0-e218-0616-993b-4b6aa71e6116,tiktokglobal_int,tt_campaign_1
85daaf6f-7055-cd57-3628-7faed9603d71,tiktokglobal_int,tt_campaign_1
3038bfb5-75be-e6a0-e619-45eff8784835,tiktokglobal_int,tt_campaign_1
2abaca49-11e6-8fa9-bfbf-3482ee797fd5,tiktokglobal_int,tt_campaign_1
89aa1e58-0023-722d-b676-46e8149eb246,tiktokglobal_int,tt_campaign_1
1be00341-082e-25c4-e251-ca6713e767f7,tiktokglobal_int,tt_campaign_1
a665a459-2042-2f9d-417e-4867efdc4fb8,tiktokglobal_int,tt_campaign_1
6affdae3-b3c1-aa6a-a768-9e9b6a7b3225,tiktokglobal_int,tt_campaign_1
0f8ef337-7b30-fc47-f96b-48247f463a72,tiktokglobal_int,tt_campaign_1
65a69990-5c02-6193-70bc-f9207f5a477c,tiktokglobal_int,tt_campaign_1
922c7954-216c-cfe7-a61d-ef609305ce1d,tiktokglobal_int,tt_campaign_1
2747b7c7-1856-4ba5-f066-f0523b03e17f,tiktokglobal_int,tt_campaign_1
6566230e-3a3c-e377-4c1b-bc7c18b590ae,tiktokglobal_int,tt_campaign_1
38d66d96-92ac-5900-00a9-1b03a88da1c8,tiktokglobal_int,tt_campaign_1
eeca91fd-439b-6d5e-827e-8fda7fee3504,tiktokglobal_int,tt_campaign_1
dbb1ded6-3bc7-0732-626c-5dfe6c7f50ce,tiktokglobal_int,tt_campaign_1
d2f48367-2c02-39f6-d7dd-3c9ecee6deac,tiktokglobal_int,tt_campaign_1
5d389f5e-2e34-c6b0-bad9-6581c22cee0b,tiktokglobal_int,tt_campaign_1
13671077-b66a-2987-4a25-78b524031909,tiktokglobal_int,tt_campaign_1
36ebe205-bcdf-c499-a25e-6923f4450fa8,tiktokglobal_int,tt_campaign_1
d80eae6e-96d1-48b3-b2ab-bbc6760077b6,tiktokglobal_int,tt_campaign_1
d6a40317-3361-0bb0-80d0-bfa794fcc9db,tiktokglobal_int,tt_campaign_1
8d27ba37-c5d8-1010-6b55-f3fd6cdb3584,tiktokglobal_int,tt_campaign_1
dbae772d-b290-58a8-8f9b-d830e957c695,tiktokglobal_int,tt_campaign_1
2c7d5490-e605-0836-f8f2-f0d496b1c8d6,tiktokglobal_int,tt_campaign_1
d4ee9f58-e586-0574-ca98-e3b4839391e7,tiktokglobal_int,tt_campaign_1
d6f0c71e-f0c8-8e45-e4b3-a2118fcb83b0,tiktokglobal_int,tt_campaign_1
5ec1a0c9-9d42-8601-ce42-b407ae9c675e,tiktokglobal_int,tt_campaign_1
be47addb-cb8f-6056-6a3d-7fd5a36f8195,tiktokglobal_int,tt_campaign_1
0a5b046d-07f6-f971-b777-6de682f57c5b,tiktokglobal_int,tt_campaign_1
1d28c120-568c-10e1-9b9d-8abe8b66d098,tiktokglobal_int,tt_campaign_1
ec2e990b-934d-de55-cb87-300629cedfc2,tiktokglobal_int,tt_campaign_1
05ada863-a4cf-9660-fd8c-68e2295f1d35,tiktokglobal_int,tt_campaign_1
9ae2bdd7-beed-c2e7-66c6-b76585530e16,tiktokglobal_int,tt_campaign_1
8e612bd1-f5d1-32a3-3957-5b8dafb7842c,tiktokglobal_int,tt_campaign_1
043066da-f210-9523-a749-0d4bfad4766d,tiktokglobal_int,tt_campaign_1
620c9c33-2101-a5ba-e955-c66ae72268fb,tiktokglobal_int,tt_campaign_1
1d0ebea5-52eb-43d0-b1e1-561f6de8ae92,tiktokglobal_int,tt_campaign_1
210e3b16-0c35-5818-5094-25b9d9e9fd3e,tiktokglobal_int,tt_campaign_1
0fecf924-7f3d-dc84-db8a-804fa3065c01,tiktokglobal_int,tt_campaign_1
c75de23d-89df-36ba-9212-87616ee8edb4,tiktokglobal_int,tt_campaign_1
7ed8f0f3-b707-956d-9fb1-e889e11153e0,tiktokglobal_int,tt_campaign_1
ff2ccb6b-a423-d356-bd54-9ed4bfb76e96,tiktokglobal_int,tt_campaign_1
a512db27-41cd-2069-3e4b-16f19891e72b,tiktokglobal_int,tt_campaign_1
bb668ca9-5563-2160-88b9-8a62557fa1e2,tiktokglobal_int,tt_campaign_1
79d6eaa2-6761-89eb-927f-2e16a7009147,tiktokglobal_int,tt_campaign_1
3d3286f7-cd19-074f-04e5-14b0c6c237e7,tiktokglobal_int,tt_campaign_1
3f9807cb-9ae9-fb6c-3094-2af6139909d2,tiktokglobal_int,tt_campaign_1
bc52dd63-4277-c4a3-4a2d-6210994a9a5e,tiktokglobal_int,tt_campaign_1
e0f05da9-3a0f-5a86-a3be-5fc0e3016065,tiktokglobal_int,tt_campaign_1
73d3f1ba-0625-85bc-e51f-77d70a26be88,tiktokglobal_int,tt_campaign_1
80c3cd40-fa35-f908-8b87-41bd8be6153d,tiktokglobal_int,tt_campaign_1
f57e5cb1-f453-2c00-8183-057ecc942838,tiktokglobal_int,tt_campaign_1
734d0759-cdb4-e0d0-a35e-4fd73749aee2,tiktokglobal_int,tt_campaign_1
284de502-c984-7342-318c-17d474733ef4,tiktokglobal_int,tt_campaign_1
68519a9e-ca55-c68c-7265-8a2a1716aac3,tiktokglobal_int,tt_campaign_1
4a8596a7-790b-5ca9-e067-da401c018b32,tiktokglobal_int,tt_campaign_1
41e521ad-f8ae-7a0f-419e-e06e1d9fb794,tiktokglobal_int,tt_campaign_1
dac53c17-c250-fd4d-4d81-eaf6d8843567,tiktokglobal_int,tt_campaign_1
cba28b89-eb85-9497-f544-956d64cf2ecf,tiktokglobal_int,tt_campaign_1
8cd25102-7157-5d84-30c0-5368315a87b9,tiktokglobal_int,tt_campaign_1
01d54579-da44-6ae1-e75c-da808cd18843,tiktokglobal_int,tt_campaign_1
3068430d-a9e4-b7a6-7418-4035643d9e19,tiktokglobal_int,tt_campaign_1
7b697596-30f8-69f2-7238-75f873935fed,tiktokglobal_int,tt_campaign_1
580811fa-9526-9f3e-cd4f-22d176e079d3,tiktokglobal_int,tt_campaign_1
bfa76346-40c5-3da7-cb5e-9c39031128c4,tiktokglobal_int,tt_campaign_1
b8aed072-d294-03ec-e56a-e9641638ddd5,tiktokglobal_int,tt_campaign_1
52f11620-e397-f867-b7d9-f19e48caeb64,tiktokglobal_int,tt_campaign_1
61a229ba-e1e9-0331-edd9-86b6bbbe617f,tiktokglobal_int,tt_campaign_1
2811745d-7b8d-8874-f6e6-53d176cefdd1,tiktokglobal_int,tt_campaign_1
38b2d03f-3256-502b-1e9d-b02b2d12aa27,tiktokglobal_int,tt_campaign_1
d6061bbe-e6cf-13bd-7376-5faaea7cdd0a,tiktokglobal_int,tt_campaign_1
7045d16a-e7f0-43ec-2577-4a0a85d6f479,tiktokglobal_int,tt_campaign_1
2397346b-4582-3e07-0f6f-c72ac94c0a99,tiktokglobal_int,tt_campaign_1
70260742-c295-2154-c84e-2ea9f68b1a73,tiktokglobal_int,tt_campaign_1
eb3be230-bbd2-844b-1f5d-8f2e4fab9ffb,tiktokglobal_int,tt_campaign_1
684fe39f-0375-8de6-a882-ae61fa62312b,tiktokglobal_int,tt_campaign_1
7559ca4a-957c-8c82-ba04-781cd66a68d6,tiktokglobal_int,tt_campaign_1
1dfacb2e-a5a0-3e0a-9159-99e03b5a5619,tiktokglobal_int,tt_campaign_1
b4bbe448-fde3-36bb-6a7d-7d765f36d332,tiktokglobal_int,tt_campaign_1
8bcbb4c1-31df-56f7-c790-66016241cc4b,tiktokglobal_int,tt_campaign_1
a4e00d7e-6aa8-2111-5754-38c5e5d3e632,tiktokglobal_int,tt_campaign_1
5a39cadd-1b00-7093-db50-744797c7a04a,tiktokglobal_int,tt_campaign_1
27badc98-3df1-780b-60c2-b3fa9d3a19a0,tiktokglobal_int,tt_campaign_1
43974ed7-4066-b207-c30f-fd0fed514676,tiktokglobal_int,tt_campaign_1
c17edaae-86e4-016a-583e-098582f6dbf3,tiktokglobal_int,tt_campaign_1
4621c1d5-5fa4-e86c-e0da-e4288302641b,tiktokglobal_int,tt_campaign_1
fc56dbc6-d465-2b31-5b86-b71c8d688c1c,tiktokglobal_int,tt_campaign_1
f8809aff-4d69-bece-79da-be35be0c708b,tiktokglobal_int,tt_campaign_1
5cf4e26b-d3d8-7da5-e03f-80a43a64f122,tiktokglobal_int,tt_campaign_1
968076be-2e38-cf89-7d4d-6cea3faca9c0,tiktokglobal_int,tt_campaign_1
8df66f64-b574-2439-1d36-3fd6b811fed3,tiktokglobal_int,tt_campaign_1
83f814f7-a92e-365c-bd79-f9addceed185,tiktokglobal_int,tt_campaign_1
d29d5370-1d3c-859e-29e1-b90028eec1ca,tiktokglobal_int,tt_campaign_1
093434a3-ee9e-0a01-0bb2-c2aae06c2614,tiktokglobal_int,tt_campaign_1
fa2b7af0-a811-b9ac-de60-2aacb78e3638,tiktokglobal_int,tt_campaign_1
d48ff4b2-f68a-10fd-7c86-f185a6ccede0,tiktokglobal_int,tt_campaign_1
802b906a-1859-1ead-8a6d-d809b262ace4,tiktokglobal_int,tt_campaign_1
d86580a5-7f7b-f542-e852-02283cb84595,tiktokglobal_int,tt_campaign_1
0f4121d0-ef1d-f4c8-6854-c7ebb47ae1c9,tiktokglobal_int,tt_campaign_1
16badfc6-202c-b3f8-889e-0f2779b19218,tiktokglobal_int,tt_campaign_1
5966abd0-cbfc-86f9-8a18-6531b2b4ee5f,tiktokglobal_int,tt_campaign_1
314f04b3-0f62-e005-6bd0-59354a5536fb,tiktokglobal_int,tt_campaign_1
36790ecd-55c2-030d-c553-685bef719df6,tiktokglobal_int,tt_campaign_1
67e9c3ac-ebb1-54a2-82f3-26d4ff1951cd,tiktokglobal_int,tt_campaign_1
9b871512-327c-09ce-91dd-649b3f96a63b,tiktokglobal_int,tt_campaign_1
56f4da26-ed95-6730-309f-a1488611ee0f,tiktokglobal_int,tt_campaign_1
84a5092e-4a5b-6fe9-68fd-523fb2fc917d,tiktokglobal_int,tt_campaign_1
0e652381-0856-a138-a75d-ec70a9cf3778,tiktokglobal_int,tt_campaign_1
8f1f64db-81c4-0ea1-0e1e-9080c9ae60a7,tiktokglobal_int,tt_campaign_1
dfe62e83-6a0a-6f26-3342-2230c8128770,tiktokglobal_int,tt_campaign_1
9d693eee-e1d1-899c-bc50-b6d45df953d3,tiktokglobal_int,tt_campaign_1
08490295-488a-1189-0997-51ebeddb5992,tiktokglobal_int,tt_campaign_1
a0eaec5a-55dc-2f5b-2ba5-23018adc485f,tiktokglobal_int,tt_campaign_1
138d9e80-9e38-6a7b-8007-91d1f664f56d,tiktokglobal_int,tt_campaign_1
835d5e83-1434-0ab8-52a2-f979ab4cd53e,tiktokglobal_int,tt_campaign_1
c0509a48-7a18-b003-ba05-e505419ebb63,tiktokglobal_int,tt_campaign_1
114bd151-f8fb-0c58-642d-2170da4ae7d7,tiktokglobal_int,tt_campaign_1
0a2d643b-fd24-a028-cd23-6e76575d8284,tiktokglobal_int,tt_campaign_1
9a049b03-f6fc-40bf-cf2f-136320359257,tiktokglobal_int,tt_campaign_1
f0bc318f-b896-5cad-8d73-d578cd03c63b,tiktokglobal_int,tt_campaign_1
8ae4c23b-80d1-e7c8-ff79-e515fe791ebd,tiktokglobal_int,tt_campaign_1
79bf0868-5d31-38f9-b109-c3546780f056,tiktokglobal_int,tt_campaign_1
6af1f692-e949-6c6d-0b66-8316eccb9327,tiktokglobal_int,tt_campaign_1
749fc650-cacb-0f06-5475-20d53c31505c,tiktokglobal_int,tt_campaign_1
14063697-603e-22d6-00d3-36bee6cff12c,tiktokglobal_int,tt_campaign_1
72440a20-f540-75ac-43f5-1a2cf0dbb2a1,tiktokglobal_int,tt_campaign_1
82c01ce1-5b43-1d42-0eb6-a1febfba7d7a,tiktokglobal_int,tt_campaign_1
011af72a-910a-c4ac-f367-eef9e6b761e0,tiktokglobal_int,tt_campaign_1
37c20f19-f327-2b5c-cc3a-5d80587eb9de,tiktokglobal_int,tt_campaign_1
396f8044-4382-5586-c128-3a27fdcadf74,tiktokglobal_int,tt_campaign_1
766cb53c-753b-aeda-c5dc-782593e04694,tiktokglobal_int,tt_campaign_1
9f484139-a274-15ae-2e86-12bf6c65a810,tiktokglobal_int,tt_campaign_1
1e472b39-b105-d349-bcd0-69c4a711b44a,tiktokglobal_int,tt_campaign_1
c75d3f1f-5bcd-6914-d033-1ce5ec17c0db,tiktokglobal_int,tt_campaign_1
d6e5a20b-30f8-7216-b2c7-58f5e7a23c43,tiktokglobal_int,tt_campaign_1
e7866fdc-6672-f827-c76f-6124ca3eeaff,tiktokglobal_int,tt_campaign_1
9512d95d-00d6-1bde-c03d-2b99d6ecc455,tiktokglobal_int,tt_campaign_1
9556b824-99cc-0aaf-86ae-e7f0d253e17c,tiktokglobal_int,tt_campaign_1
51e8ea28-0b44-e169-34d4-d611901f3d3a,tiktokglobal_int,tt_campaign_1
4c970004-b067-8d43-9f17-7e77d3cabdb7,tiktokglobal_int,tt_campaign_1
a30f4ef4-2176-d28f-0e22-93533c5f532e,tiktokglobal_int,tt_campaign_1
7c252ab3-34fb-8fd8-8e82-42c4972c21db,tiktokglobal_int,tt_campaign_1
39bb88f4-0d3a-a2b2-fe9d-ea67be27c747,tiktokglobal_int,tt_campaign_1
e888a676-e192-6d0c-08b5-f11fb9116df5,tiktokglobal_int,tt_campaign_1
9e6a7255-7ada-15d0-2001-f024f43f06ed,tiktokglobal_int,tt_campaign_1
4be84111-a613-654b-3624-15e563cb7607,tiktokglobal_int,tt_campaign_1
bba58959-c32a-be68-8d9c-b5222b97de97,tiktokglobal_int,tt_campaign_1
768b84ef-05f6-55d5-7fe2-2d488451f075,tiktokglobal_int,tt_campaign_1
ea5b2755-6fbb-134d-ef2c-2fbf944d9cdd,tiktokglobal_int,tt_campaign_1
8acc2398-7b89-60d8-3c44-541f9f0eb464,tiktokglobal_int,tt_campaign_1
8b496bf9-6bbc-c9e5-ac11-c068b6cfb00c,tiktokglobal_int,tt_campaign_1
f747870a-e666-c39b-589f-577856a0f719,tiktokglobal_int,tt_campaign_1
d8d17907-37d5-7ac4-fe91-a2c0a28087c0,tiktokglobal_int,tt_campaign_1
3635a91e-3da8-57f7-847f-68185a116a52,tiktokglobal_int,tt_campaign_1
1c6c0bb2-c7ec-dc3b-e8e1-34f79b9de451,tiktokglobal_int,tt_campaign_1
303c8bd5-5875-dda2-4089-7db158acf70a,tiktokglobal_int,tt_campaign_1
71812781-2c05-853f-0bec-61582a4a3840,tiktokglobal_int,tt_campaign_1
3a1dfb05-d725-7530-e634-9233688c3e12,tiktokglobal_int,tt_campaign_1
c76b4057-8113-4be1-dab7-fe45adfb8c32,tiktokglobal_int,tt_campaign_1
27d719c7-54aa-cd49-2a6d-c8a1b7661935,tiktokglobal_int,tt_campaign_1
ee62de25-ccc2-b55d-3a04-95244b246fb9,tiktokglobal_int,tt_campaign_1
efd96aed-f377-e20a-fd95-285a7c751a86,tiktokglobal_int,tt_campaign_1
7f0a2211-7f8f-e017-2cf9-209ff622b64a,tiktokglobal_int,tt_campaign_1
71a1c003-a2b8-55d8-5582-c8f6c7648c49,tiktokglobal_int,tt_campaign_1
27e16152-12f3-c6ea-846e-d6c412df1361,tiktokglobal_int,tt_campaign_1
e0850a77-5c17-a870-60c0-cf6efad1020e,tiktokglobal_int,tt_campaign_1
1e68ed4e-3d58-a510-96a7-feea3947f40d,tiktokglobal_int,tt_campaign_1
a0d177b4-967a-6d99-f4ff-117defe1c0d2,tiktokglobal_int,tt_campaign_1
00328ce5-7bbc-14b3-3bd6-695bc8eb32cd,tiktokglobal_int,tt_campaign_1
d7cdaa5c-a058-2076-c8e7-72cce739e32c,tiktokglobal_int,tt_campaign_1
23c657f2-efda-7731-a3c1-990b25f318fa,tiktokglobal_int,tt_campaign_1
af180e43-59fc-6179-dc95-3abdcbdcaf7c,tiktokglobal_int,tt_campaign_1
09895de0-407b-cb03-8673-3daa14bdb5df,tiktokglobal_int,tt_campaign_1
33512007-840c-ed1b-b0aa-b68f47cb5f70,tiktokglobal_int,tt_campaign_1
6db6eb4a-f1e1-8ab8-1d38-78e44672185d,tiktokglobal_int,tt_campaign_1
7cb676d5-7114-874e-00c5-36916e6dcad2,tiktokglobal_int,tt_campaign_1
2cfc8ccb-d7c0-b176-1532-3b41e815651f,tiktokglobal_int,tt_campaign_1
9cfd3c75-5be2-6b4e-1645-918e2a64a26e,tiktokglobal_int,tt_campaign_1
a0f8b2c4-cb1a-c82a-bdb3-7f0fe5203b97,tiktokglobal_int,tt_campaign_1
4c15f47a-fe7f-817f-d559-e12ddbc276f4,tiktokglobal_int,tt_campaign_1
76ebdb6d-45c6-1ca1-2e62-2118cc90939a,tiktokglobal_int,tt_campaign_1
30883104-1ea4-863c-3f87-d222c31f7594,tiktokglobal_int,tt_campaign_1
983bd614-bb5a-fece-5ab3-b6023f71147c,tiktokglobal_int,tt_campaign_1
c3ea99f8-6b2f-8a74-ef41-45bb245155ff,tiktokglobal_int,tt_campaign_1
f32828ac-ecb4-282c-87ea-a554d2e1db74,tiktokglobal_int,tt_campaign_1
8bd9c0d4-5353-3757-387e-d019c45617cd,tiktokglobal_int,tt_campaign_1
